"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"CHM00056187","WENJIANG, CH","2009-04-19","0.29",,"69","80","61"
"CHM00056187","WENJIANG, CH","2009-04-20","0.00",,"72","83","63"
"CHM00056187","WENJIANG, CH","2009-04-21","0.02",,"68","76","62"
"CHM00056187","WENJIANG, CH","2009-04-22","0.00",,"68","76","63"
"CHM00056187","WENJIANG, CH","2009-04-23","0.15",,"69","80","62"
"CHM00056187","WENJIANG, CH","2009-04-24","0.04",,"67","74","62"
"CHM00056187","WENJIANG, CH","2009-04-25","0.00",,"67","74","61"
"CHM00056187","WENJIANG, CH","2009-04-26","0.00",,"65","72","60"
"CHM00056187","WENJIANG, CH","2009-04-27","0.13",,"61","66","58"
"CHM00056187","WENJIANG, CH","2009-04-28","0.16",,"61","67","56"
"CHM00056187","WENJIANG, CH","2009-04-29","0.00",,"63","69","59"
"CHM00056187","WENJIANG, CH","2009-04-30","0.00",,"64","68","61"
"CHM00056187","WENJIANG, CH","2009-05-01","0.43",,"65","75","60"
"CHM00056187","WENJIANG, CH","2009-05-02","0.00",,"69","81","60"
"CHM00056187","WENJIANG, CH","2009-05-03","0.00",,"72","83","56"
"CHM00056187","WENJIANG, CH","2009-05-04","0.00",,"69","76","63"
"CHM00056187","WENJIANG, CH","2009-05-05","0.15",,"67","75","61"
"CHM00056187","WENJIANG, CH","2009-05-06","0.00",,"67","70","64"
"CHM00056187","WENJIANG, CH","2009-05-07","0.44",,"65","68","64"
"CHM00056187","WENJIANG, CH","2009-05-08","0.06",,"66","72","64"
"CHM00056187","WENJIANG, CH","2009-05-09","0.03",,"68","74","65"
"CHM00056187","WENJIANG, CH","2009-05-10","0.00",,"71","79","66"
"CHM00056187","WENJIANG, CH","2009-05-11","0.00",,"74","86","67"
"CHM00056187","WENJIANG, CH","2009-05-12","0.00",,"74","82","67"
"CHM00056187","WENJIANG, CH","2009-05-13","0.00",,"69","74","65"
"CHM00056187","WENJIANG, CH","2009-05-14","0.00",,"66","71","62"
"CHM00056187","WENJIANG, CH","2009-05-15","0.00",,"68","73","64"
"CHM00056187","WENJIANG, CH","2009-05-16","0.00",,"72","83","63"
"CHM00056187","WENJIANG, CH","2009-05-17","0.00",,"72","79","69"
"CHM00056187","WENJIANG, CH","2009-05-18","0.00",,"68","78","63"
"CHM00056187","WENJIANG, CH","2009-05-19","0.00",,"71","81","58"
"CHM00056187","WENJIANG, CH","2009-05-20","0.00",,"75","88","63"
"CHM00056187","WENJIANG, CH","2009-05-21","0.00",,"76","87","65"
"CHM00056187","WENJIANG, CH","2009-05-22","0.26",,"68","80","62"
"CHM00056187","WENJIANG, CH","2009-05-23","0.00",,"69","80","59"
"CHM00056187","WENJIANG, CH","2009-05-24","0.00",,"70","75","67"
"CHM00056187","WENJIANG, CH","2009-05-25","0.01",,"72","80","65"
"CHM00056187","WENJIANG, CH","2009-05-26","0.01",,"71","78","67"
"CHM00056187","WENJIANG, CH","2009-05-27","0.01",,"67","71","66"
"CHM00056187","WENJIANG, CH","2009-05-28","0.00",,"71","77","65"
"CHM00056187","WENJIANG, CH","2009-05-29","0.00",,"72","83","64"
"CHM00056187","WENJIANG, CH","2009-05-30","0.00",,"72","82","66"
"CHM00056187","WENJIANG, CH","2009-05-31","0.00",,"72","81","62"
"CHM00056187","WENJIANG, CH","2009-06-01","0.00",,"70","77","64"
"CHM00056187","WENJIANG, CH","2009-06-02","0.00",,"74","86","62"
"CHM00056187","WENJIANG, CH","2009-06-03","0.00",,"76","89","63"
"CHM00056187","WENJIANG, CH","2009-06-04","0.00",,"76","85","67"
"CHM00056187","WENJIANG, CH","2009-06-05","0.00",,"79","94","64"
"CHM00056187","WENJIANG, CH","2009-06-06","0.00",,"80","91","71"
"CHM00056187","WENJIANG, CH","2009-06-07","0.02",,"74","79","71"
"CHM00056187","WENJIANG, CH","2009-06-08","0.46",,"74","85","68"
"CHM00056187","WENJIANG, CH","2009-06-09","0.00",,"77","81","72"
"CHM00056187","WENJIANG, CH","2009-06-10","0.00",,"73","78","69"
"CHM00056187","WENJIANG, CH","2009-06-11","0.00",,"72","80","67"
"CHM00056187","WENJIANG, CH","2009-06-12","0.00",,"76","87","66"
"CHM00056187","WENJIANG, CH","2009-06-13","0.00",,"77","87","71"
"CHM00056187","WENJIANG, CH","2009-06-14","0.00",,"77","85","72"
"CHM00056187","WENJIANG, CH","2009-06-15","0.01",,"72","79","70"
"CHM00056187","WENJIANG, CH","2009-06-16","0.06",,"71","76","67"
"CHM00056187","WENJIANG, CH","2009-06-17","0.00",,"72","78","68"
"CHM00056187","WENJIANG, CH","2009-06-18","0.00",,"76","83","70"
"CHM00056187","WENJIANG, CH","2009-06-19","0.15",,"74","80","72"
"CHM00056187","WENJIANG, CH","2009-06-20","0.05",,"77","85","70"
"CHM00056187","WENJIANG, CH","2009-06-21","0.00",,"77","87","69"
"CHM00056187","WENJIANG, CH","2009-06-22","0.00",,"83","95","74"
"CHM00056187","WENJIANG, CH","2009-06-23","0.00",,"81","87","75"
"CHM00056187","WENJIANG, CH","2009-06-24","0.00",,"80","89","73"
"CHM00056187","WENJIANG, CH","2009-06-25","0.04",,"79","84","76"
"CHM00056187","WENJIANG, CH","2009-06-26","0.00",,"81","89","74"
"CHM00056187","WENJIANG, CH","2009-06-27","0.20",,"81","89","76"
"CHM00056187","WENJIANG, CH","2009-06-28","0.33",,"73","82","71"
"CHM00056187","WENJIANG, CH","2009-06-29","0.01",,"74","80","70"
"CHM00056187","WENJIANG, CH","2009-06-30","0.00",,"80","92","70"
"CHM00056187","WENJIANG, CH","2009-07-01","0.00",,"79","86","72"
"CHM00056187","WENJIANG, CH","2009-07-02","0.32",,"72","82","67"
"CHM00056187","WENJIANG, CH","2009-07-03","0.00",,"71","75","67"
"CHM00056187","WENJIANG, CH","2009-07-04","0.06",,"69","72","68"
"CHM00056187","WENJIANG, CH","2009-07-05","0.00",,"74","82","68"
"CHM00056187","WENJIANG, CH","2009-07-06","0.00",,"78","85","71"
"CHM00056187","WENJIANG, CH","2009-07-07","0.00",,"76","80","74"
"CHM00056187","WENJIANG, CH","2009-07-08","0.40",,"74","76","73"
"CHM00056187","WENJIANG, CH","2009-07-09","0.02",,"75","80","71"
"CHM00056187","WENJIANG, CH","2009-07-10","0.00",,"76","83","72"
"CHM00056187","WENJIANG, CH","2009-07-11","0.00",,"77","81","74"
"CHM00056187","WENJIANG, CH","2009-07-12","0.00",,"80","90","71"
"CHM00056187","WENJIANG, CH","2009-07-13","0.00",,"80","86","75"
"CHM00056187","WENJIANG, CH","2009-07-14","0.15",,"79","88","76"
"CHM00056187","WENJIANG, CH","2009-07-15","2.24",,"78","82","74"
"CHM00056187","WENJIANG, CH","2009-07-16","0.06",,"77","81","75"
"CHM00056187","WENJIANG, CH","2009-07-17","0.17",,"76","78","74"
"CHM00056187","WENJIANG, CH","2009-07-18","0.19",,"80","91","74"
"CHM00056187","WENJIANG, CH","2009-07-19","0.01",,"83","92","76"
"CHM00056187","WENJIANG, CH","2009-07-20","0.91",,"83","94","76"
"CHM00056187","WENJIANG, CH","2009-07-21","0.00",,"81","88","77"
"CHM00056187","WENJIANG, CH","2009-07-22","0.00",,"80","84","77"
"CHM00056187","WENJIANG, CH","2009-07-23","1.00",,"77","83","71"
"CHM00056187","WENJIANG, CH","2009-07-24","0.00",,"80","91","71"
"CHM00056187","WENJIANG, CH","2009-07-25","0.00",,"80","85","76"
"CHM00056187","WENJIANG, CH","2009-07-26","0.39",,"72","82","69"
"CHM00056187","WENJIANG, CH","2009-07-27","0.00",,"76","86","68"
"CHM00056187","WENJIANG, CH","2009-07-28","0.00",,"78","85","72"
"CHM00056187","WENJIANG, CH","2009-07-29","0.00",,"76","84","70"
"CHM00056187","WENJIANG, CH","2009-07-30","0.30",,"72","79","71"
"CHM00056187","WENJIANG, CH","2009-07-31","1.48",,"72","75","70"
"CHM00056187","WENJIANG, CH","2009-08-01","0.27",,"75","81","71"
"CHM00056187","WENJIANG, CH","2009-08-02","0.00",,"78","84","74"
"CHM00056187","WENJIANG, CH","2009-08-03","0.56",,"76","86","72"
"CHM00056187","WENJIANG, CH","2009-08-04","0.22",,"79","86","72"
"CHM00056187","WENJIANG, CH","2009-08-05","0.00",,"81","90","72"
"CHM00056187","WENJIANG, CH","2009-08-06","0.00",,"79","89","73"
"CHM00056187","WENJIANG, CH","2009-08-07","0.00",,"81","92","73"
"CHM00056187","WENJIANG, CH","2009-08-08","0.42",,"75","81","72"
"CHM00056187","WENJIANG, CH","2009-08-09","0.00",,"76","82","73"
"CHM00056187","WENJIANG, CH","2009-08-10","0.00",,"76","81","70"
"CHM00056187","WENJIANG, CH","2009-08-11","0.00",,"76","84","71"
"CHM00056187","WENJIANG, CH","2009-08-12","0.00",,"77","84","71"
"CHM00056187","WENJIANG, CH","2009-08-13","0.00",,"79","88","70"
"CHM00056187","WENJIANG, CH","2009-08-14","0.00",,"82","90","72"
"CHM00056187","WENJIANG, CH","2009-08-15","0.11",,"80","90","73"
"CHM00056187","WENJIANG, CH","2009-08-16","0.04",,"77","84","75"
"CHM00056187","WENJIANG, CH","2009-08-17","0.00",,"75","81","73"
"CHM00056187","WENJIANG, CH","2009-08-18","0.00",,"79","88","72"
"CHM00056187","WENJIANG, CH","2009-08-19","1.12",,"73","81","68"
"CHM00056187","WENJIANG, CH","2009-08-20","0.01",,"74","83","70"
"CHM00056187","WENJIANG, CH","2009-08-21","0.00",,"74","80","71"
"CHM00056187","WENJIANG, CH","2009-08-22","0.00",,"73","76","70"
"CHM00056187","WENJIANG, CH","2009-08-23","0.00",,"77","86","71"
"CHM00056187","WENJIANG, CH","2009-08-24","0.68",,"78","89","72"
"CHM00056187","WENJIANG, CH","2009-08-25","1.64",,"79","89","72"
"CHM00056187","WENJIANG, CH","2009-08-26","1.59",,"74","82","69"
"CHM00056187","WENJIANG, CH","2009-08-27","0.00",,"76","88","69"
"CHM00056187","WENJIANG, CH","2009-08-28","0.00",,"77","86","69"
"CHM00056187","WENJIANG, CH","2009-08-29","0.00",,"77","86","72"
"CHM00056187","WENJIANG, CH","2009-08-30","0.00",,"76","85","69"
"CHM00056187","WENJIANG, CH","2009-08-31","0.00",,"78","86","73"
"CHM00056187","WENJIANG, CH","2009-09-01","0.00",,"79","88","73"
"CHM00056187","WENJIANG, CH","2009-09-02","0.00",,"75","80","73"
"CHM00056187","WENJIANG, CH","2009-09-03","0.00",,"75","80","72"
"CHM00056187","WENJIANG, CH","2009-09-04","0.16",,"71","75","68"
"CHM00056187","WENJIANG, CH","2009-09-05","0.03",,"72","78","70"
"CHM00056187","WENJIANG, CH","2009-09-06","0.00",,"76","84","73"
"CHM00056187","WENJIANG, CH","2009-09-07","0.00",,"80","89","75"
"CHM00056187","WENJIANG, CH","2009-09-08","0.15",,"82","92","73"
"CHM00056187","WENJIANG, CH","2009-09-09","0.00",,"82","91","75"
"CHM00056187","WENJIANG, CH","2009-09-10","0.44",,"79","87","74"
"CHM00056187","WENJIANG, CH","2009-09-11","2.59",,"76","80","74"
"CHM00056187","WENJIANG, CH","2009-09-12","0.26",,"71","75","69"
"CHM00056187","WENJIANG, CH","2009-09-13","0.70",,"68","71","66"
"CHM00056187","WENJIANG, CH","2009-09-14","0.46",,"66","69","62"
"CHM00056187","WENJIANG, CH","2009-09-15","0.00",,"71","81","65"
"CHM00056187","WENJIANG, CH","2009-09-16","0.00",,"70","77","67"
"CHM00056187","WENJIANG, CH","2009-09-17","0.00",,"71","75","68"
"CHM00056187","WENJIANG, CH","2009-09-18","0.00",,"72","77","68"
"CHM00056187","WENJIANG, CH","2009-09-19","0.03",,"71","77","69"
"CHM00056187","WENJIANG, CH","2009-09-20","0.02",,"71","74","69"
"CHM00056187","WENJIANG, CH","2009-09-21","0.00",,"71","79","65"
"CHM00056187","WENJIANG, CH","2009-09-22","0.00",,"69","81","61"
"CHM00056187","WENJIANG, CH","2009-09-23","0.00",,"70","78","63"
"CHM00056187","WENJIANG, CH","2009-09-24","0.48",,"71","81","65"
"CHM00056187","WENJIANG, CH","2009-09-25","0.07",,"70","74","68"
"CHM00056187","WENJIANG, CH","2009-09-26","0.70",,"68","73","63"
"CHM00056187","WENJIANG, CH","2009-09-27","0.00",,"71","84","61"
"CHM00056187","WENJIANG, CH","2009-09-28","0.00",,"72","82","63"
"CHM00056187","WENJIANG, CH","2009-09-29","0.00",,"73","81","68"
"CHM00056187","WENJIANG, CH","2009-09-30","0.00",,"72","79","67"
"CHM00056187","WENJIANG, CH","2009-10-01","0.00",,"73","81","68"
"CHM00056187","WENJIANG, CH","2009-10-02","0.00",,"71","77","68"
"CHM00056187","WENJIANG, CH","2009-10-03","0.53",,"66","71","62"
"CHM00056187","WENJIANG, CH","2009-10-04","0.00",,"68","83","58"
"CHM00056187","WENJIANG, CH","2009-10-05","0.00",,"69","82","60"
"CHM00056187","WENJIANG, CH","2009-10-06","0.00",,"68","73","67"
"CHM00056187","WENJIANG, CH","2009-10-07","0.31",,"62","67","61"
"CHM00056187","WENJIANG, CH","2009-10-08","0.32",,"61","65","60"
"CHM00056187","WENJIANG, CH","2009-10-09","0.11",,"59","60","58"
"CHM00056187","WENJIANG, CH","2009-10-10","0.00",,"59","62","57"
"CHM00056187","WENJIANG, CH","2009-10-11","0.03",,"59","63","56"
"CHM00056187","WENJIANG, CH","2009-10-12","0.03",,"60","64","57"
"CHM00056187","WENJIANG, CH","2009-10-13","0.00",,"62","68","59"
"CHM00056187","WENJIANG, CH","2009-10-14","0.01",,"63","72","54"
"CHM00056187","WENJIANG, CH","2009-10-15","0.00",,"63","68","60"
"CHM00056187","WENJIANG, CH","2009-10-16","0.00",,"67","77","60"
"CHM00056187","WENJIANG, CH","2009-10-17","0.02",,"65","72","61"
"CHM00056187","WENJIANG, CH","2009-10-18","0.00",,"65","70","62"
"CHM00056187","WENJIANG, CH","2009-10-19","0.00",,"61","66","59"
"CHM00056187","WENJIANG, CH","2009-10-20","0.00",,"62","69","58"
"CHM00056187","WENJIANG, CH","2009-10-21","0.03",,"62","70","56"
"CHM00056187","WENJIANG, CH","2009-10-22","0.00",,"64","73","57"
"CHM00056187","WENJIANG, CH","2009-10-23","0.00",,"61","71","56"
"CHM00056187","WENJIANG, CH","2009-10-24","0.00",,"64","68","60"
"CHM00056187","WENJIANG, CH","2009-10-25","0.01",,"63","66","61"
"CHM00056187","WENJIANG, CH","2009-10-26","0.13",,"61","63","60"
"CHM00056187","WENJIANG, CH","2009-10-27","0.11",,"63","71","58"
"CHM00056187","WENJIANG, CH","2009-10-28","0.00",,"62","66","60"
"CHM00056187","WENJIANG, CH","2009-10-29","0.00",,"66","75","60"
"CHM00056187","WENJIANG, CH","2009-10-30","0.00",,"65","69","63"
"CHM00056187","WENJIANG, CH","2009-10-31","0.00",,"63","66","61"
"CHM00056187","WENJIANG, CH","2009-11-01","0.02",,"63","73","57"
"CHM00056187","WENJIANG, CH","2009-11-02","0.00",,"60","67","56"
"CHM00056187","WENJIANG, CH","2009-11-03","0.00",,"59","62","56"
"CHM00056187","WENJIANG, CH","2009-11-04","0.00",,"59","70","52"
"CHM00056187","WENJIANG, CH","2009-11-05","0.00",,"58","70","49"
"CHM00056187","WENJIANG, CH","2009-11-06","0.00",,"59","65","56"
"CHM00056187","WENJIANG, CH","2009-11-07","0.00",,"61","70","55"
"CHM00056187","WENJIANG, CH","2009-11-08","0.00",,"61","66","55"
"CHM00056187","WENJIANG, CH","2009-11-09","0.00",,"60","71","53"
"CHM00056187","WENJIANG, CH","2009-11-10","0.00",,"63","68","59"
"CHM00056187","WENJIANG, CH","2009-11-11","0.00",,"59","64","53"
"CHM00056187","WENJIANG, CH","2009-11-12","0.12",,"49","53","47"
"CHM00056187","WENJIANG, CH","2009-11-13","0.00",,"53","62","45"
"CHM00056187","WENJIANG, CH","2009-11-14","0.00",,"50","54","48"
"CHM00056187","WENJIANG, CH","2009-11-15","0.05",,"48","50","46"
"CHM00056187","WENJIANG, CH","2009-11-16","0.11",,"42","46","40"
"CHM00056187","WENJIANG, CH","2009-11-17","0.00",,"42","46","39"
"CHM00056187","WENJIANG, CH","2009-11-18","0.00",,"40","41","38"
"CHM00056187","WENJIANG, CH","2009-11-19","0.00",,"40","42","38"
"CHM00056187","WENJIANG, CH","2009-11-20","0.00",,"44","54","34"
"CHM00056187","WENJIANG, CH","2009-11-21","0.00",,"44","55","38"
"CHM00056187","WENJIANG, CH","2009-11-22","0.00",,"42","56","32"
"CHM00056187","WENJIANG, CH","2009-11-23","0.00",,"46","54","39"
"CHM00056187","WENJIANG, CH","2009-11-24","0.00",,"49","54","47"
"CHM00056187","WENJIANG, CH","2009-11-25","0.00",,"47","57","39"
"CHM00056187","WENJIANG, CH","2009-11-26","0.00",,"50","53","48"
"CHM00056187","WENJIANG, CH","2009-11-27","0.00",,"50","51","49"
"CHM00056187","WENJIANG, CH","2009-11-28","0.00",,"49","53","47"
"CHM00056187","WENJIANG, CH","2009-11-29","0.00",,"50","53","47"
"CHM00056187","WENJIANG, CH","2009-11-30","0.00",,"44","59","35"
"CHM00056187","WENJIANG, CH","2009-12-01","0.00",,"45","52","38"
"CHM00056187","WENJIANG, CH","2009-12-02","0.00",,"52","60","48"
"CHM00056187","WENJIANG, CH","2009-12-03","0.00",,"51","57","46"
"CHM00056187","WENJIANG, CH","2009-12-04","0.00",,"49","54","48"
"CHM00056187","WENJIANG, CH","2009-12-05","0.00",,"47","55","40"
"CHM00056187","WENJIANG, CH","2009-12-06","0.00",,"49","52","47"
"CHM00056187","WENJIANG, CH","2009-12-07","0.00",,"48","49","47"
"CHM00056187","WENJIANG, CH","2009-12-08","0.00",,"49","56","45"
"CHM00056187","WENJIANG, CH","2009-12-09","0.00",,"49","55","45"
"CHM00056187","WENJIANG, CH","2009-12-10","0.00",,"49","52","45"
"CHM00056187","WENJIANG, CH","2009-12-11","0.00",,"51","56","47"
"CHM00056187","WENJIANG, CH","2009-12-12","0.00",,"50","55","46"
"CHM00056187","WENJIANG, CH","2009-12-13","0.00",,"48","56","39"
"CHM00056187","WENJIANG, CH","2009-12-14","0.05",,"48","51","46"
"CHM00056187","WENJIANG, CH","2009-12-15","0.07",,"48","54","44"
"CHM00056187","WENJIANG, CH","2009-12-16","0.07",,"45","47","42"
"CHM00056187","WENJIANG, CH","2009-12-17","0.00",,"43","51","33"
"CHM00056187","WENJIANG, CH","2009-12-18","0.00",,"45","49","43"
"CHM00056187","WENJIANG, CH","2009-12-19","0.00",,"45","51","42"
"CHM00056187","WENJIANG, CH","2009-12-20","0.00",,"44","49","38"
"CHM00056187","WENJIANG, CH","2009-12-21","0.00",,"45","48","43"
"CHM00056187","WENJIANG, CH","2009-12-22","0.01",,"45","47","44"
"CHM00056187","WENJIANG, CH","2009-12-23","0.00",,"46","52","41"
"CHM00056187","WENJIANG, CH","2009-12-24","0.00",,"44","53","35"
"CHM00056187","WENJIANG, CH","2009-12-25","0.00",,"47","56","39"
"CHM00056187","WENJIANG, CH","2009-12-26","0.07",,"44","47","44"
"CHM00056187","WENJIANG, CH","2009-12-27","0.00",,"41","49","36"
"CHM00056187","WENJIANG, CH","2009-12-28","0.00",,"38","46","31"
"CHM00056187","WENJIANG, CH","2009-12-29","0.00",,"38","51","28"
"CHM00056187","WENJIANG, CH","2009-12-30","0.00",,"44","47","38"
"CHM00056187","WENJIANG, CH","2009-12-31","0.00",,"45","48","42"
"CHM00056187","WENJIANG, CH","2010-01-01","0.00",,"44","52","37"
"CHM00056187","WENJIANG, CH","2010-01-02","0.00",,"44","47","42"
"CHM00056187","WENJIANG, CH","2010-01-03","0.00",,"41","44","34"
"CHM00056187","WENJIANG, CH","2010-01-04","0.00",,"39","48","31"
"CHM00056187","WENJIANG, CH","2010-01-05","0.00",,"45","53","41"
"CHM00056187","WENJIANG, CH","2010-01-06","0.00",,"44","45","43"
"CHM00056187","WENJIANG, CH","2010-01-07","0.00",,"44","51","41"
"CHM00056187","WENJIANG, CH","2010-01-08","0.00",,"42","45","33"
"CHM00056187","WENJIANG, CH","2010-01-09","0.00",,"47","54","42"
"CHM00056187","WENJIANG, CH","2010-01-10","0.00",,"45","52","37"
"CHM00056187","WENJIANG, CH","2010-01-11","0.00",,"47","51","43"
"CHM00056187","WENJIANG, CH","2010-01-12","0.00",,"41","53","29"
"CHM00056187","WENJIANG, CH","2010-01-13","0.00",,"44","52","38"
"CHM00056187","WENJIANG, CH","2010-01-14","0.00",,"44","46","42"
"CHM00056187","WENJIANG, CH","2010-01-15","0.00",,"46","58","41"
"CHM00056187","WENJIANG, CH","2010-01-16","0.00",,"41","53","31"
"CHM00056187","WENJIANG, CH","2010-01-17","0.00",,"47","55","44"
"CHM00056187","WENJIANG, CH","2010-01-18","0.00",,"47","50","45"
"CHM00056187","WENJIANG, CH","2010-01-19","0.00",,"47","53","44"
"CHM00056187","WENJIANG, CH","2010-01-20","0.00",,"51","59","46"
"CHM00056187","WENJIANG, CH","2010-01-21","0.00",,"47","57","37"
"CHM00056187","WENJIANG, CH","2010-01-22","0.00",,"47","50","44"
"CHM00056187","WENJIANG, CH","2010-01-23","0.00",,"45","50","41"
"CHM00056187","WENJIANG, CH","2010-01-24","0.00",,"45","53","42"
"CHM00056187","WENJIANG, CH","2010-01-25","0.00",,"42","54","31"
"CHM00056187","WENJIANG, CH","2010-01-26","0.00",,"46","49","43"
"CHM00056187","WENJIANG, CH","2010-01-27","0.00",,"46","60","36"
"CHM00056187","WENJIANG, CH","2010-01-28","0.00",,"46","55","36"
"CHM00056187","WENJIANG, CH","2010-01-29","0.00",,"47","61","34"
"CHM00056187","WENJIANG, CH","2010-01-30","0.00",,"48","53","45"
"CHM00056187","WENJIANG, CH","2010-01-31","0.00",,"50","61","38"
"CHM00056187","WENJIANG, CH","2010-02-01","0.00",,"48","54","46"
"CHM00056187","WENJIANG, CH","2010-02-02","0.00",,"47","56","44"
"CHM00056187","WENJIANG, CH","2010-02-03","0.02",,"46","49","43"
"CHM00056187","WENJIANG, CH","2010-02-04","0.00",,"47","54","42"
"CHM00056187","WENJIANG, CH","2010-02-05","0.00",,"46","50","44"
"CHM00056187","WENJIANG, CH","2010-02-06","0.00",,"48","56","43"
"CHM00056187","WENJIANG, CH","2010-02-07","0.00",,"49","51","47"
"CHM00056187","WENJIANG, CH","2010-02-08","0.00",,"51","60","45"
"CHM00056187","WENJIANG, CH","2010-02-09","0.00",,"53","60","49"
"CHM00056187","WENJIANG, CH","2010-02-10","0.00",,"52","56","50"
"CHM00056187","WENJIANG, CH","2010-02-11","0.00",,"47","51","45"
"CHM00056187","WENJIANG, CH","2010-02-12","0.00",,"44","47","42"
"CHM00056187","WENJIANG, CH","2010-02-13","0.00",,"41","44","40"
"CHM00056187","WENJIANG, CH","2010-02-14","0.00",,"41","47","37"
"CHM00056187","WENJIANG, CH","2010-02-15","0.01",,"41","45","37"
"CHM00056187","WENJIANG, CH","2010-02-16","0.00",,"39","43","37"
"CHM00056187","WENJIANG, CH","2010-02-17","0.00",,"42","49","34"
"CHM00056187","WENJIANG, CH","2010-02-18","0.09",,"39","45","35"
"CHM00056187","WENJIANG, CH","2010-02-19","0.00",,"38","46","30"
"CHM00056187","WENJIANG, CH","2010-02-20","0.00",,"43","47","40"
"CHM00056187","WENJIANG, CH","2010-02-21","0.00",,"44","50","41"
"CHM00056187","WENJIANG, CH","2010-02-22","0.00",,"47","56","40"
"CHM00056187","WENJIANG, CH","2010-02-23","0.00",,"46","51","41"
"CHM00056187","WENJIANG, CH","2010-02-24","0.00",,"51","62","45"
"CHM00056187","WENJIANG, CH","2010-02-25","0.00",,"52","73","37"
"CHM00056187","WENJIANG, CH","2010-02-26","0.00",,"55","66","47"
"CHM00056187","WENJIANG, CH","2010-02-27","0.00",,"52","66","42"
"CHM00056187","WENJIANG, CH","2010-02-28","0.00",,"58","70","47"
"CHM00056187","WENJIANG, CH","2010-03-01","0.00",,"58","71","47"
"CHM00056187","WENJIANG, CH","2010-03-02","0.00",,"58","63","55"
"CHM00056187","WENJIANG, CH","2010-03-03","0.07",,"49","55","46"
"CHM00056187","WENJIANG, CH","2010-03-04","0.00",,"47","51","46"
"CHM00056187","WENJIANG, CH","2010-03-05","0.00",,"49","55","45"
"CHM00056187","WENJIANG, CH","2010-03-06","0.00",,"49","55","45"
"CHM00056187","WENJIANG, CH","2010-03-07","0.01",,"48","53","44"
"CHM00056187","WENJIANG, CH","2010-03-08","0.07",,"46","50","44"
"CHM00056187","WENJIANG, CH","2010-03-09","0.00",,"44","49","40"
"CHM00056187","WENJIANG, CH","2010-03-10","0.00",,"44","59","33"
